7,0.31014457231110276,0.031597489874220896
9,-0.6885055841070616,-0.0574329118324208
15,0.32478110067885907,0.02421086794550821
7,0.3081010303385083,0.0388594789467491
9,-1.2216292256660106,-0.14406755198360138
8,-0.9315063121775107,-0.1305495840909484
15,-0.5204624968018392,-0.0878706895620927
6,0.010854621773585371,0.005515704773535
10,-0.09868100636203898,-0.003426979827243154
6,-0.39539121872939975,-0.008595587857134582
5,-0.7242811123374068,-0.0549390370000232
14,0.38118158783686407,0.016197805183537
14,0.3783890058878192,0.027582790498541
13,0.36600128052062364,0.03626296474223367
8,-0.5872177056039101,-0.0648068954211825
5,0.19353042788526198,0.015747734521717
12,-0.5367105198746358,-0.03248579796536649
6,-0.5034142652648756,-0.0384231769543762
8,-0.40781896591257405,-0.030574558366681104
11,-0.020778104791164043,0.04263541899966649
10,-1.2457629719334022,-0.261390999979972
7,-0.0826976378793447,-0.0307341852690736
8,-0.09144428991897148,-0.15652606515493842
7,-0.2003282167430663,-0.022693712906700098
15,0.6835920255505465,0.045068042097043494
10,-0.15351507499241202,0.01691078050966873
15,-1.2351861914577125,-0.1899441115989186
7,-0.26592695036056363,-0.0009220842400370008
7,-0.23998290300881872,-0.0198359280547964
8,-0.10470067478251588,-0.0015141333392343984
11,-0.3966194431535103,-0.05763582949343121
7,-0.2311504851939885,-0.0481991796569954
5,0.7114954902070135,0.2491954970373
11,-1.525304023621381,-0.3224572792840341
7,0.2968901459804605,0.016371385805337403
7,0.062113896342773894,-0.011264851820402903
9,1.6116559820754475,-0.004955863839320007
10,0.40351800884629907,-0.0035295957777447054
9,-0.34706016730585393,0.0137820722426434
12,-0.015872970456409508,0.010271471760774196
7,-0.7061631702897242,-0.060705148575788695
10,0.13888167826982048,0.0277569610830644
8,0.41799248151121243,0.039133179386589605
7,-0.26592695036056363,-0.0009220842400370008
8,0.41799248151121243,0.039133179386589605
10,0.4263058430239508,0.044582870343715
2,0.04307175348681738,0.014383277036434602
5,-0.06801662389371438,0.049967667429641004
8,0.251327045657126,0.06875740574902842
14,0.9736007377303986,0.009456069355757091
10,-0.22193201756885422,0.0144708262883788
18,1.105540052889047,0.0479630309560841
23,0.5767678369483817,0.09617652032083249
9,0.32515278435131,0.0544588121464542
6,0.04943393097154068,-0.0015969243633925032
5,-0.6402138920555973,-0.0691660742226235
9,0.0335991636396204,0.008494774233886001
5,-0.2752033002940151,-0.0424258037161886
8,-0.6967146212956794,-0.059496033167113486
5,0.370188325471535,0.0316328484096631
7,-0.4051357962092821,-0.0440802653056366
1,-0.1010831232817206,-0.0096024181483507
8,0.316646619792027,0.028232957287951693
17,-1.7553546514605483,-0.17827383466289382
6,-0.11008088749426992,-0.004085142972734797
14,-0.3247351414617128,-0.010354772102825517
9,-0.005205781606471421,-0.1348972720764787
9,-0.07478612369526494,0.034095002989114095
11,-0.045418929817925585,-0.011258438950721605
16,-1.3159128987062825,-0.1405579112135486
13,0.0034774748141847,-0.015200939997479894
7,0.21109666446635955,-0.010727755483950599
8,0.29084985616266923,0.024833822423985002
1,0.0956444954232836,0.003026912861624
10,0.4181962612007123,0.0329795640618946
11,-0.33413418368613657,-0.02732147844931649
9,-0.31725351087177067,-0.004782035378046803
7,-0.31442315343258387,-0.042682754566988806
14,0.4219063069541522,0.046328820797168796
6,0.10168551809778151,0.0009200303651281994
7,-0.792326255903306,-0.06552914377292589
8,-0.4383078535727445,-0.031146491859914503
6,-0.4645993524085262,-0.023629506716302297
9,-0.13013180840479988,-0.00033893601355199413
13,-0.6393381325939383,-0.03229750196855879
11,-0.40375904508237076,0.004356344808603339
12,0.7654530207200319,0.025872124777861407
10,-0.6060593190804705,-0.14615316300780812
8,-0.02444701636610265,-0.022703744485720104
9,0.15444633384585948,-0.014882961367144001
17,-0.7676655053645901,-0.0634726904851385
5,0.1353558363643934,0.0125984636147534
9,-0.1349863197035328,-0.0148877222909789
6,-0.7115803733806665,-0.027453397468964802
8,0.020407586821044377,-0.0077436230528741025
6,0.2417570844419316,0.023144195025882098
16,-0.024863714996928993,0.024932635110672004
8,-0.27929331393286216,-0.042513303830175195
8,-0.0737034045365899,-0.0009246422992481023
9,-0.5264380057788397,-0.060835357615929106
8,-1.1279788182997985,-0.07188647483162519
15,-0.6923477644721889,-0.0653946866288253
11,0.1820600402811121,0.025333572183322394
7,-0.3281740410912799,-0.06106999221124919
12,0.314770093556097,-0.046532468396444295
7,0.05695765945255271,0.016395413271183303
6,-0.2501608573750461,-0.0425848065549937
20,-0.07498554291981913,-0.045048292944549206
9,-0.15075628852184092,0.0402734435364375
8,0.5515602208165963,0.0467004400755966
6,0.35199241141125526,0.053060343474709296
8,0.15289034089194853,0.013989840474791397
3,0.3557411640142692,0.053772979998317
13,0.24723749994993288,0.019102260884208598
13,0.15061842292070443,-0.037549950490532
5,-0.006947207877933861,0.041658042013144
15,-0.6496524336585219,-0.09094517733501478
17,-0.6413710929510937,-0.0548884965490478
9,-0.48813797117590163,-0.026030025210478897
7,-0.09657439093992638,-0.0073896815905186
10,0.08915821003888777,-0.006732590848738094
9,-0.40539646775373867,-0.0220124883963218
6,-0.2132718848782117,-0.0013921192242397002
5,0.004906700562768096,-0.013754162847320298
3,-0.23777471594266023,-0.03539394517773889
11,0.18903637418072375,-0.0355035571725584
12,0.34227762495814384,0.035806429120576695
13,-0.41511370438207085,-0.05178197107002194
7,0.1054889302986723,-0.010057156885534302
17,0.7779151606686626,0.02249145558062902
10,0.689766520994721,-0.12471866521680468
8,0.5799789423646255,0.038456992694958045
12,0.8953703943160265,0.0637543437735843
6,0.7498388889563645,0.1041468992012693
9,-0.3755544553118254,-0.025622420228696628
13,-0.2381757421241176,-0.012359546290323714
5,-0.7158699182364231,-0.0566257814087095
6,0.4934076230029658,0.0520726057880468
7,-0.5967003208076441,-0.1100471122725484
6,-0.718904827744157,-0.0197118750574749
13,-1.397898686376879,-0.2063052869524092
11,0.3040320307602401,0.005891229560919606
5,-0.28600528908980316,-0.031103201819129303
9,0.1914002977425776,0.06840031860316279
7,-0.48902765856467223,-0.023694035169546396
16,0.8079688646728068,0.055004030445779034
11,-0.014170094004507583,0.01204524160598823
11,0.6943138596230113,0.051955701784213576
8,0.41549969389610153,0.0330640529127583
9,-0.18010468951281042,0.007918547858383801
18,2.009998702173673,-0.019687354166802295
6,-0.4437615143832111,-0.1045511735700855
1,0.0336053224752019,0.0021470149298362
9,-0.32649072833536746,-0.04427770337400849
8,0.6860083506102671,0.08208794567521391
10,-0.42069902107414636,-0.1850397230018013
10,-0.42069902107414636,-0.1850397230018013
12,-0.22900170834937308,0.005144550298873003
7,-0.49306793712702457,-0.0961025854250821
6,-0.718904827744157,-0.0197118750574749
10,0.03354919329168429,-0.0051061784012088
15,-0.5124664384659958,-0.057356046096312965
9,0.8882711857870308,0.045530511413068
12,-1.784677986377375,0.024799707270332403
8,-0.26898135888152586,-0.008975094894579705
7,-0.909155139488692,-0.08301701682776232
10,1.1798312070270858,0.1047061337150857
7,0.17430446658831658,0.002275010617247302
14,1.3541153304689648,0.040742063767461596
10,1.008913123837712,0.051140891225961306
7,-0.29906496770116586,-0.035654980086316804
4,0.24667023410844888,0.024400570856393404
7,0.36922877620691674,0.031414157448205304
3,0.0691014943652107,-0.0002846379005323001
12,0.9029510445318664,0.047288105822765006
11,-0.5177617692227038,-0.061963551067989994
6,-0.1883960957328141,4.7632588306700157e-05
8,1.4949819198188155,0.04606731224279162
8,0.5465810317100217,0.0506601516443339
7,1.4364072680686513,0.08737580254791011
6,-0.0796918616149729,0.009057063195087301
17,0.10149326622896004,0.05186239466557683
3,0.3073611506656557,0.013763971449984598
6,-0.0022145411071324145,0.013701820438199301
16,0.5224861048578232,0.0803627741973246
7,0.0645227137338161,-0.0266534916786433
7,0.2001987754688912,0.018627742775141603
10,0.41635545735024093,0.0179552541531672
7,-0.3727977242744439,-0.025318928430448702
4,-0.05283923532723539,-0.012190862293197
6,-0.2714748154142441,-0.047447436733263806
8,-0.4332251260655545,-0.05709524587622229
6,0.1205918549079871,0.0334930453770752
6,-0.33362795603281176,-0.022458030267759596
13,-0.485355829165528,-0.04689082242420261
5,0.5091331646872355,0.0786367295465508
4,-0.8253565260428773,-0.0791331850613455
12,-0.3302466130578557,-0.061426834805284804
5,-0.8297216166665609,-0.06908975791688561
7,-0.5883910181298195,-0.08754927921426879
6,0.6160082988901076,0.0320683154086442
9,-0.09594896738637529,0.004411692779736001
3,-0.07853591633257401,-0.0014064203977760007
7,0.07835722268849499,-0.005601149965900998
7,-0.5045533288750461,-0.00673887357721519
3,-0.04432971401424993,0.015682025249580903
8,0.2338941485026369,0.05704059622252558
9,-1.7648036841146952,-0.06362730135158431
12,0.08828699341722314,0.011739037964370688
7,-0.5169815476537531,-0.07975602057479889
6,-0.3777759932692919,-0.0369093131279138
20,0.23291152505371304,0.0210094133445601
6,-0.7233233220919486,-0.08741552099395071
6,-1.074128102404575,-0.0689515516410637
8,1.1738512079610104,0.121522997967734
11,-0.5402645595271751,-0.0571761262498393
6,0.1675868305537361,-0.0010511195499191997
8,-0.040906185350009894,-0.000432078284426797
11,0.2154896012457307,0.012732793454661199
6,0.3204704423423468,0.0353017564003054
8,0.8499680585327303,0.022985026964190303
7,-0.41839709595690855,-0.057397669852626204
9,-0.18836701970451009,-0.0195733374033942
10,0.7563220659319454,0.0803605544506087
7,-0.9456260491807305,-0.1533394474014819
8,-0.040906185350009894,-0.000432078284426797
17,0.4635585664954431,0.049395392283450405
6,-0.059284116627878414,0.0080417597636913
12,-0.5459780453697406,-0.05387101321353538
8,0.9257643095289079,0.09080816048908359
14,-1.3617691745663143,0.05796267479289721
8,0.5615637480504048,0.06866418405857021
4,0.3576261130916808,0.0795917743949917
8,-0.2020179442165418,-0.0077102543793038
1,-0.6396431143814603,-0.0712581437530848
8,0.16264959421556036,0.010342032784429193
9,-0.961847358945131,-0.1453076259590354
6,0.005863568887758325,0.005501081775057401
4,-0.004644510291566095,-0.0016937588317473995
5,0.005792333528261584,0.010385151183414917
15,-0.5506568729545013,-0.07366861049464656
12,0.556531565412019,0.050401470883360305
6,0.4713569129628249,0.01470910148156503
6,-0.4030175556831863,-0.0763837993941972
10,0.21921615769131877,0.0600704995921494
4,-0.3072021654588166,-0.005667433901500599
